first_purchase_year;birth_year;gender;loyalty_store;id_customer
2001;1967;F;1095;15439
2002;1945;M;1206;15455
1999;1967;M;1018;15458
2010;1959;F;1207;15459
2003;1971;M;1216;15462
2005;1965;M;1208;15465
2005;1963;M;1204;15466
2005;1981;F;1201;15470
2009;1986;F;1203;15472
2012;1982;F;1251;15475
1999;1939;M;1201;15478
2017;1981;F;1202;15480
2013;1975;F;1261;15481
1995;1942;M;1203;15485
1994;1966;F;1041;15502
2019;1985;M;1251;15503
1993;1938;F;1201;15505
2019;1975;F;1216;15526
2022;1989;M;1201;15541
1997;1945;F;1201;15547
2015;1968;M;1207;15551
2014;1948;F;1015;15553
2011;1976;F;1250;15554
1999;1963;F;1202;15560
1997;1966;F;1203;15568
2014;1964;M;1042;15569
2014;1986;F;1261;15571
1996;1967;F;1095;15573
1999;1954;M;1203;15576
2011;1971;F;1250;15577
2000;1962;M;1201;15578
1996;1968;M;1204;15579
1972;1947;F;1203;15593
2013;1983;F;1208;15603
2014;1986;M;1204;15606
2013;1928;M;1261;15607
1999;1940;M;1201;15614
2000;1942;F;1203;15615
2000;1951;F;1205;15616
2004;1964;F;1204;15622
2017;1968;F;1262;15629
1977;1934;M;1201;15632
2001;1975;M;1203;15636
2002;1929;F;1205;15637
2021;1987;M;1205;15646
2008;1970;M;1201;15655
2013;1980;F;1261;15657
2010;1975;F;1206;15660
2001;1941;F;1201;15661
2013;1956;F;1261;15670
2015;1958;M;1208;15685
2013;1954;M;1201;15689
2015;1953;F;1204;15695
2006;1977;M;1203;15697
2002;1946;M;1207;15708
2010;1992;F;1201;15710
2013;1975;F;1056;15714
2013;1952;M;1261;15721
2013;1963;F;1262;15723
1997;1968;M;1028;15726
2015;1968;M;1250;15727
1985;1951;M;1203;15739
1987;1960;F;1035;15741
2012;1987;F;1250;15745
1997;1957;M;1204;15760
1989;1949;M;1201;15761
1998;1935;M;1201;15768
2004;1962;F;1207;15771
2014;1957;M;1202;15779
2000;1944;M;1203;15780
1998;1944;M;1035;15793
1988;1937;F;1201;15801
2012;1948;F;1206;15802
2007;1985;F;1203;15803
2013;1970;F;1261;15804
2000;1979;F;1203;15808
2013;1942;M;1261;15815
2013;1971;F;1261;15816
1999;1962;F;1033;15822
1994;1945;F;1201;15829
2019;1954;M;1252;15830
2002;1967;F;1205;15837
2015;1991;F;1251;15843
2002;1965;F;1203;15844
2002;1977;F;1207;15845
1997;1972;F;1018;15847
2013;1965;F;1262;15861
1997;1961;M;1203;15862
1999;1962;M;1202;15869
2013;1993;M;1207;15878
2002;1970;F;1202;15880
2014;1968;M;1262;15886
2001;1973;M;1204;15887
2017;1967;F;1207;15890
1992;1950;F;1201;15892
1988;1956;F;1033;15896
2004;1949;F;1202;15900
2019;1987;M;1262;15904
1999;1961;F;1204;15906
2018;1998;F;1250;15907
2011;1961;F;1204;15912
1996;1942;F;1204;15913
2000;1970;M;1203;15916
1999;1965;F;1203;15919
2002;1964;F;1207;15920
2002;1962;F;1207;15922
2013;1952;M;1261;15924
1972;1949;M;1095;15928
1999;1943;F;1205;15931
2010;1961;F;1206;15936
2015;1948;F;1261;15941
2015;1964;F;1203;15957
1988;1943;F;1201;15960
1996;1957;M;1037;15101
2010;1986;F;1206;15103
2016;1954;F;1059;15110
2016;1993;F;1019;15114
1995;1954;F;1028;15129
2018;1970;F;1065;15131
2014;1989;F;1037;15132
2004;1943;M;1039;15133
2019;1959;F;1046;15134
2020;1974;F;1187;15135
2020;1967;M;1168;15137
1993;1958;F;1025;15143
2020;1966;M;1064;15144
2020;1941;M;1186;15149
2020;1962;F;1059;15150
2017;1952;M;1035;15156
2020;1949;F;1156;15159
1983;1946;F;1019;15160
2020;1971;M;1059;15165
2021;1969;M;1021;15167
2012;1947;F;1038;15169
2005;1986;M;1045;15178
2019;1971;F;1066;15181
2015;1977;F;1058;15185
1998;1946;F;1019;15187
2020;1983;F;1169;15189
2004;1952;M;1039;15191
2012;1988;M;1042;15193
1995;1954;F;1202;15198
2020;1949;M;1179;15200
2003;1955;F;1064;15204
2000;1979;F;1045;15206
2008;1965;M;1042;15214
2012;1971;M;1251;15215
2020;1985;F;1044;15222
2014;1982;F;1059;15225
1986;1940;M;1035;15227
2007;1935;M;1058;15228
1999;1946;M;1074;15229
2020;1979;F;1179;15232
2000;1959;F;1022;15236
1996;1976;F;1058;15242
2017;1984;M;1042;15246
2018;1954;F;1065;15252
2014;1977;F;1055;15253
2020;1940;F;1163;15258
1999;1939;F;1079;15259
1993;1942;F;1035;15260
2020;1943;F;1162;15262
2009;1971;F;1023;15265
2018;1992;M;1065;15270
2020;1943;M;1177;15271
2019;1989;M;1046;15279
1987;1955;M;1058;15280
1989;1951;F;1033;15282
2001;1956;F;1022;15284
1988;1947;F;1071;15291
2020;1974;M;1174;15293
2008;1978;F;1022;15295
2011;1976;F;1033;15296
1985;1946;M;1021;15298
2020;1950;F;1164;15300
1985;1960;M;1037;15301
2007;1942;F;1039;15306
2020;1978;F;1182;15310
2005;1944;F;1202;15314
2016;1951;F;1021;15319
1993;1969;F;1066;15320
2020;1997;M;1021;15326
2015;1974;M;1054;15329
2014;1944;M;1042;15330
1992;1940;F;1041;15331
1988;1957;M;1069;15334
2020;1950;F;1065;15339
2020;1977;F;1162;15351
2020;1940;M;1163;15352
2018;1971;M;1046;15359
2019;1986;M;1069;15362
2018;1944;F;1056;15365
2013;1945;F;1094;15366
2013;1972;M;1073;15369
2003;1963;F;1029;15370
2007;1940;F;1033;15375
2020;1970;F;1044;15384
2012;1971;F;1029;15387
2020;1949;M;1046;15392
2017;1970;F;1252;15395
1995;1943;M;1021;15398
2021;1964;M;1033;15405
2014;1933;F;1035;15407
1997;1970;F;1022;15421
2019;1960;M;1038;15422
2020;1950;F;1175;15423
2018;1991;M;1038;15426
2017;1953;M;1261;15428
2018;1998;F;1065;15436
2020;1994;F;1208;15437
2011;1983;F;1015;15444
1995;1944;F;1202;15448
2020;1960;M;1162;15453
2020;1953;F;1175;15454
2019;1956;F;1041;15456
1996;1946;F;1033;15463
2004;1950;F;1208;15479
2018;1956;M;1059;15486
2016;1972;M;1037;15489
2020;1965;F;1156;15491
2003;1972;F;1025;15493
1989;1955;M;1033;15501
2020;1974;F;1160;15507
2018;1967;F;1043;15511
2008;1970;M;1054;15513
2007;1985;F;1038;15516
2018;1953;M;1043;15517
1989;1964;F;1206;15519
2020;1951;F;1181;15523
2014;1947;F;1029;15528
1995;1972;F;1045;15530
2020;1952;F;1161;15531
2020;1957;M;1164;15532
2017;1992;F;1208;15534
2020;1944;F;1158;15537
1999;1935;F;1095;15539
2020;1961;F;1163;15540
2013;1950;M;1261;15542
1998;1954;F;1029;15546
1999;1951;M;1202;15552
2013;1969;F;1059;15557
2003;1965;F;1041;15558
2012;1993;F;1073;15562
2012;1950;M;1039;15563
2001;1959;M;1035;15574
2003;1955;M;1022;15580
2020;1953;F;1164;15582
1999;1940;F;1019;15583
2013;1948;M;1039;15588
1988;1960;M;1058;15589
2004;1974;F;1042;15595
2020;1941;F;1187;15596
1993;1934;M;1042;15600
2004;1950;F;1039;15612
2017;1960;F;1041;15620
1996;1949;M;1058;15643
2013;1960;F;1261;15644
1987;1954;F;1041;15645
2020;1951;F;1159;15647
2018;1980;F;1261;15649
2003;1937;F;1041;15652
2016;1973;M;1040;15654
2016;1983;F;1074;15665
2004;1974;F;1252;15667
2020;1951;F;1054;15675
1983;1943;M;1021;15676
2019;1954;M;1023;15680
2018;1975;F;1043;15682
1985;1948;M;1035;15683
1997;1955;F;1009;15686
1996;1973;F;1035;15687
2020;1965;M;1174;15688
2012;1949;F;1056;15691
2020;1953;F;1047;15696
1999;1972;F;1079;15704
1997;1979;F;1095;15715
2020;1933;M;1172;15719
2020;1988;F;1164;15722
2004;1946;F;1042;15729
2008;1959;F;1054;15734
2020;1971;F;1177;15742
1999;1968;F;1201;15758
2020;1970;F;1175;15759
2020;1973;F;1158;15763
2018;1984;F;1049;21990
1999;1967;F;1060;21991
2020;1948;M;1166;21998
2014;1961;M;1207;22000
2015;1975;M;1039;22003
2015;1941;M;1033;22004
2002;1965;F;1202;22009
2014;1953;F;1055;22012
2002;1972;M;1202;22014
2020;1950;M;1158;22029
2018;1952;M;1065;22040
1994;1966;M;1058;22042
2000;1949;M;1052;22046
2015;1974;M;1206;22047
1978;1932;F;1053;22051
2020;1992;F;1047;22056
1983;1943;F;1095;22057
2007;1938;F;1041;22060
2015;1942;F;1055;22079
2002;1954;F;1040;22080
2001;1960;F;1023;22081
1985;1954;M;1045;22083
2020;1970;F;1044;22087
2021;1987;F;1039;22090
2019;1939;F;1015;22091
2020;1965;F;1179;22095
2020;1969;F;1181;22114
1975;1943;M;1310;22118
2020;1985;M;1066;22119
2020;1986;M;1009;22124
2016;1958;F;1071;22125
2020;1938;F;1176;22128
1994;1934;M;1058;22134
2020;1972;F;1158;22142
2021;1974;F;1261;22145
2004;1956;M;1039;22150
2003;1973;F;1054;22157
2010;1957;M;1055;22167
2008;1957;M;1071;22168
2013;1976;M;1059;22183
2019;1966;F;1043;22185
2014;1950;M;1250;22186
2021;1996;M;1047;22192
1999;1975;F;1033;22199
2001;1968;F;1053;22203
2019;1975;M;1065;22210
2018;1989;F;1065;22211
1987;1943;F;1009;22217
2020;1942;F;1177;22220
1996;1950;F;1033;22237
1998;1942;F;1071;22242
2006;1959;F;1208;22244
2018;1982;M;1251;22245
1999;1945;M;1205;22249
1997;1960;F;1045;22253
2020;1953;F;1179;22259
1987;1952;M;1027;22267
2020;1955;F;1047;22279
1994;1941;M;1252;22300
2021;1972;M;1059;22301
2020;1963;F;1064;22302
1991;1973;M;1252;22305
2015;1960;F;1054;22307
1993;1975;F;1053;22317
2002;1946;M;1205;22320
2021;1991;M;1033;22322
2015;1957;M;1042;22325
2020;1946;M;1035;22326
2014;1963;M;1204;22331
1997;1969;F;1040;22335
2008;1943;F;1054;22339
2019;1955;F;1041;22341
2011;1933;F;1028;22342
2016;1965;F;1069;22353
1987;1954;M;1037;22356
2021;1971;F;1033;22364
1972;1956;M;1203;22366
2003;1945;F;1018;22367
2020;1996;M;1041;22373
2018;1955;F;1065;22375
2020;1979;F;1159;22385
2017;1987;F;1060;22386
2007;1975;F;1018;22393
2018;1971;F;1035;22396
2020;1937;F;1184;22399
1999;1969;M;1058;22401
2018;1964;F;1065;22402
2018;1943;M;1041;22406
2004;1943;F;1039;22413
1997;1944;F;1053;22419
2021;1975;F;1025;22428
2019;1974;F;1064;22430
1991;1973;M;1009;22433
2019;1975;F;1064;22440
2020;1948;M;1029;22442
2021;1982;M;1064;22445
2020;1946;F;1178;22447
2021;1995;F;1034;22461
2004;1969;F;1206;22462
2013;1967;F;1039;22479
2020;1987;F;1065;16679
2012;1965;M;1251;16683
1975;1943;F;1009;16685
2019;1970;M;1208;16686
1998;1965;F;1021;16689
2003;1943;M;1041;16691
2019;1939;F;1095;16693
2020;1939;F;1159;16694
2020;1957;F;1179;16696
2013;1967;F;1038;16697
1994;1955;F;1042;16698
2003;1973;F;1208;16699
2019;1966;M;1046;16700
2013;1967;F;1053;16701
2020;1964;F;1162;16702
2003;1970;F;1034;16704
1993;1970;F;1053;16705
2004;1972;F;1206;16706
2020;1982;F;1182;16707
2003;1946;M;1029;16708
2014;1971;F;1094;16709
2002;1951;F;1207;16712
1999;1961;F;1074;16713
2020;1953;F;1156;16714
1999;1964;M;1071;16716
1985;1938;M;1064;16718
2015;1971;F;1201;16719
1993;1969;M;1009;16720
2003;1977;F;1250;16722
2003;1979;M;1039;16724
2004;1959;F;1058;16726
2013;1983;M;1208;16727
1999;1964;F;1045;16728
2009;1966;M;1201;16731
2020;1981;F;1047;16732
2009;1947;F;1055;16733
2007;1966;F;1021;16735
2001;1936;F;1032;16736
2000;1973;F;1028;16737
2002;1952;F;1079;16741
1996;1952;F;1058;16742
2020;1936;M;1158;16743
2020;1967;F;1159;16744
2005;1949;F;1040;16746
2014;1976;F;1054;16749
2008;1949;F;1054;16750
2016;1958;F;1037;16751
2020;1995;M;1029;16756
2020;1939;F;1060;16758
2020;1929;M;1175;16760
2019;1971;F;1208;16762
2011;1928;M;1040;16764
1999;1937;M;1042;16765
2004;1962;F;1039;16767
2020;1951;F;1182;16768
2010;1966;F;1041;16770
2017;1968;M;1060;16771
1988;1938;F;1028;16774
1999;1950;F;1034;16776
2021;1969;F;1172;16778
2007;1963;F;1018;16779
1987;1964;M;1029;16780
2020;1946;F;1159;16781
1998;1966;M;1066;16782
1989;1968;F;1069;16784
2019;1954;F;1207;16787
1987;1940;M;1037;16788
2018;1995;F;1022;16790
2021;1968;F;1060;16792
2020;1946;F;1163;16794
2015;1978;F;1053;16796
2002;1966;F;1060;16797
2018;1985;M;1049;16798
2020;1967;M;1158;16801
2007;1949;F;1015;16803
2020;1934;M;1179;16805
2003;1963;F;1038;16806
1999;1935;F;1045;16807
1999;1946;F;1201;16808
2017;1960;M;1015;16811
2020;1958;F;1177;16812
2020;1932;F;1165;16814
2004;1935;M;1021;16816
2010;1965;F;1028;16817
2020;1938;M;1187;16818
1998;1955;F;1029;16821
2008;1980;M;1022;16822
2000;1966;F;1018;16823
1997;1968;M;1058;16824
2020;1960;F;1155;16825
1997;1965;M;1035;16827
2004;1960;M;1045;16828
2020;1954;M;1156;16829
2014;1979;F;1059;16831
2020;1955;F;1185;16833
2020;1959;F;1173;16834
1999;1931;F;1033;16837
2020;1943;F;1176;16838
2019;1977;F;1022;16840
2011;1946;M;1023;16844
2020;1984;M;1047;16845
2017;1964;F;1037;16846
1989;1964;F;1053;16847
2020;1986;F;1074;16849
1997;1974;F;1038;16850
2019;1964;F;1055;16851
1997;1951;F;1032;16853
2019;1979;M;1089;16854
2014;1985;M;1203;16855
2002;1958;M;1022;16857
2018;1971;F;1043;16858
2004;1973;F;1015;16863
2004;1965;F;1207;16864
2020;1950;M;1182;16865
2001;1956;F;1066;16867
2020;1974;M;1182;16869
2019;1965;F;1066;16872
2020;1947;F;1158;16874
1983;1943;F;1025;16875
2021;1990;M;1047;16876
2003;1956;F;1045;16877
2020;1958;M;1179;16880
2020;1945;M;1164;16883
1999;1967;M;1250;16884
1989;1949;M;1021;16887
1984;1934;M;1069;16889
2009;1956;M;1038;16891
2019;1951;F;1054;16892
2003;1964;M;1205;16893
2021;1990;M;1174;16894
1985;1951;F;1018;16895
2020;1942;F;1169;16896
1999;1971;F;1205;16897
2004;1935;F;1207;16898
2020;1940;M;1160;16899
2018;1975;F;1043;16903
1994;1967;F;1204;16904
2020;1960;F;1169;16905
2019;1977;F;1074;16906
1999;1974;F;1018;16908
1993;1972;F;1028;16909
2018;1982;F;1065;16913
2018;1947;F;1065;16915
2019;1948;M;1033;16918
2011;1976;M;1065;16919
2020;1971;F;1171;16921
2020;1970;F;1168;16922
2015;1973;F;1058;16923
1997;1936;F;1071;16924
2020;1943;F;1179;16925
2019;1964;F;1019;16926
1993;1955;F;1058;16930
2021;1956;M;1163;16931
2016;1933;F;1054;16934
2016;1988;F;1028;16936
1999;1948;F;1074;16937
2020;1952;F;1166;16938
2004;1965;F;1042;16944
2020;1963;M;1184;16946
1993;1938;M;1022;16947
2017;1992;F;1045;16949
2020;1941;F;1187;16950
1996;1964;F;1033;16951
2020;1956;M;1158;16952
1999;1942;F;1201;16953
1981;1945;M;1035;16954
2020;1942;M;1173;16955
2020;1957;F;1187;16957
2019;1965;F;1009;16958
2002;1981;F;1071;16959
2020;1948;F;1047;16960
2020;1958;F;1019;16961
2017;1980;F;1069;16963
2004;1938;F;1079;16964
2020;1940;F;1169;16965
2016;1966;F;1046;16967
2010;1965;F;1052;16968
2015;1978;F;1204;16970
2000;1934;F;1019;16971
1997;1964;M;1045;16972
2020;1949;F;1029;16973
2021;1972;M;1058;16974
2012;1975;M;1045;16977
2016;1963;F;1037;16979
2020;1943;F;1162;16981
2020;1945;M;1179;16984
2005;1970;F;1042;16986
2018;1944;M;1043;16987
2001;1965;M;1204;16989
1996;1962;F;1021;16991
2012;1976;F;1033;16992
1997;1938;M;1058;16995
2020;1966;M;1065;16997
2011;1988;M;1201;17000
2016;1975;F;1046;17001
1992;1947;F;1202;17002
2014;1964;F;1015;17004
2020;1946;F;1171;17005
2020;1948;M;1169;17006
2020;1952;M;1044;17008
1999;1949;F;1028;17010
1989;1945;F;1034;17011
1992;1947;F;1035;17012
2016;1970;F;1059;17013
2018;1953;F;1043;17014
2016;1968;F;1059;17015
2020;1958;M;1162;17016
2021;1941;F;1054;17018
1999;1947;F;1015;17019
1999;1972;F;1095;17020
2013;1959;M;1035;17021
2021;1972;F;1037;17022
2020;1954;F;1181;17023
2021;1988;F;1167;17024
2020;1960;F;1177;17025
2018;1984;M;1037;17027
2021;1989;M;1066;17028
2020;1958;F;1185;17029
2015;1964;F;1021;17032
2020;1951;F;1182;17034
2002;1963;F;1207;17035
2017;1983;M;1038;17036
2013;1966;F;1059;17037
1999;1948;F;1029;17038
2017;1981;M;1042;17040
2020;1946;M;1171;17042
2019;1944;M;1074;17044
2002;1968;F;1023;17045
2019;1979;F;1037;17046
2020;1946;F;1163;17048
1991;1960;F;1066;17050
2020;1947;M;1179;17052
2003;1973;M;1029;17054
2003;1967;F;1207;17055
2020;1965;M;1182;17056
2020;1979;M;1179;17057
1985;1964;F;1018;17058
2014;1973;M;1059;17059
1994;1953;M;1069;17060
1987;1943;M;1041;17063
2013;1973;M;1066;17066
2010;1976;F;1094;17067
2020;1977;F;1155;17072
2001;1950;F;1095;17075
2020;1953;F;1162;17077
2020;1967;F;1159;17078
2020;1942;F;1162;17079
2020;1980;M;1037;17080
2014;1950;M;1039;17083
1992;1942;F;1066;17084
2020;1963;F;1158;17085
2000;1968;M;1202;17086
2013;1964;M;1060;17087
2019;1942;M;1022;17088
2020;1940;F;1177;17089
2003;1967;F;1038;17090
2017;1982;F;1208;17091
2016;1951;M;1046;17092
2020;1950;M;1166;17093
1999;1950;M;1201;17096
2018;1962;M;1043;17097
1996;1970;F;1018;17098
2020;1951;M;1160;17099
2020;1947;M;1164;17100
2020;1959;M;1185;17102
1999;1932;F;1019;17103
2020;1969;M;1044;17104
2020;1948;F;1046;17106
1989;1968;F;1066;17107
2020;1983;F;1172;17112
2014;1975;M;1250;17114
2010;1962;F;1033;17116
2020;1953;F;1174;17117
2020;1955;F;1179;17118
2020;1994;F;1044;17119
1976;1935;F;1040;17121
2019;1984;F;1208;17123
2008;1961;M;1208;17124
2018;1982;M;1251;17125
1988;1944;M;1033;17126
2020;1956;F;1176;17127
2009;1966;F;1037;17128
2017;1971;M;1206;17129
2018;1964;F;1065;17130
1999;1960;F;1045;17131
2013;1964;F;1059;17132
1985;1951;M;1045;17135
1985;1937;F;1045;17137
1999;1946;F;1052;17138
2018;1940;M;1065;17139
2018;1950;F;1032;17140
1999;1952;F;1053;17141
2020;1951;M;1163;17142
1989;1947;F;1053;17144
1990;1965;F;1022;17145
2018;1943;M;1179;17146
2013;1970;F;1261;17148
2020;1980;M;1156;17149
2019;1975;F;1066;17151
2010;1940;M;1025;17155
2018;1975;M;1205;17156
2020;1985;F;1163;17159
2021;1969;F;1054;17161
2020;1974;F;1019;17164
1975;1932;M;1035;17166
2004;1950;F;1023;17167
1977;1955;M;1015;17168
2020;1930;M;1178;17170
2002;1977;F;1029;17172
2003;1958;F;1202;17173
2015;1954;F;1059;17174
2017;1986;F;1079;17176
1980;1947;M;1035;17177
2010;1962;F;1041;17178
2021;1971;M;1065;17179
1997;1937;M;1058;17180
2016;1971;F;1208;17182
2020;1971;F;1043;17183
2019;1955;M;1055;17184
2018;1954;M;1043;17185
2019;1982;F;1095;17186
2020;1952;F;1167;17188
1988;1957;F;1064;17189
2016;1970;F;1251;17190
2000;1941;F;1022;17191
2015;1965;F;1054;17195
1998;1935;F;1028;17197
2003;1961;M;1023;17199
1987;1949;F;1009;17200
2021;1989;F;1047;17202
1997;1967;M;1033;17203
2020;1983;M;1044;17204
1998;1944;F;1252;17205
1987;1932;F;1037;17206
2003;1955;M;1034;17209
2020;1933;M;1166;17210
2020;1935;M;1175;17212
2020;1984;F;1179;17213
1999;1956;F;1069;17214
2003;1939;F;1021;17223
1996;1960;F;1035;17225
2020;1943;F;1160;17226
1987;1957;M;1037;17231
2017;1943;F;1046;17232
2016;1965;F;1064;17233
2016;1982;F;1052;17235
2013;1973;F;1059;17237
2021;1985;F;1251;17241
2016;1957;F;1046;17242
2012;1971;F;1056;17243
2003;1981;F;1028;17245
2014;1965;F;1261;17247
2003;1948;F;1204;17250
2020;1942;F;1157;17252
1996;1966;F;1095;17255
2015;1981;M;1069;17256
2020;1975;F;1047;17257
1998;1957;M;1029;17259
2012;1970;M;1029;17260
1988;1948;F;1033;17261
2010;1943;F;1054;17262
2004;1954;F;1039;17263
2015;1970;F;1055;17265
1990;1948;M;1035;17266
1999;1941;M;1023;17267
2020;1980;F;1185;17268
2004;1960;F;1045;17271
2018;1939;F;1025;17272
2021;1993;M;1029;17273
2020;1991;F;1043;17275
2016;1988;F;1095;17277
2020;1975;F;1065;17278
2020;1944;F;1179;17279
2004;1940;F;1071;17280
2001;1954;F;1035;17281
2019;1964;F;1073;17283
2020;1935;F;1176;17284
2020;1960;F;1187;17285
2005;1942;M;1021;17286
2014;1949;F;1069;17287
1982;1946;F;1042;17288
1999;1945;F;1074;17289
2002;1978;M;1202;17290
2019;1950;M;1066;17292
2014;1966;M;1053;17293
2017;1936;F;1052;17294
2016;1983;M;1252;17296
2020;1948;F;1176;17297
2020;1982;M;1178;17298
1999;1962;F;1023;17299
2015;1963;M;1037;17301
2003;1973;M;1207;17302
2018;1965;M;1065;17304
2020;1963;F;1179;17305
2017;1977;F;1055;17307
2003;1967;M;1073;17308
2001;1970;F;1058;17309
2020;1932;M;1158;17311
1997;1934;F;1032;17315
2020;1953;F;1047;17318
2010;1946;F;1053;17319
2020;1968;F;1166;17320
1997;1959;M;1018;17321
1987;1935;M;1035;17322
2015;1965;F;1056;17323
2018;1957;F;1201;17325
2020;1937;F;1176;17326
2003;1971;F;1018;17327
1997;1971;F;1045;17328
1997;1946;F;1009;17331
2020;1969;F;1161;17333
2020;1954;F;1167;17335
2016;1960;F;1029;17340
2006;1965;M;1040;17341
2020;1933;F;1167;17343
2014;1974;F;1055;17344
1999;1953;M;1202;17347
2004;1951;F;1041;17349
2020;1983;F;1060;17350
2020;1939;F;1162;17351
2020;1942;F;1175;17353
1990;1952;M;1009;17356
1998;1959;F;1029;17357
2002;1963;F;1206;17358
2018;1962;F;1021;17361
1997;1959;F;1023;17362
1992;1964;F;1035;17363
2001;1948;F;1009;17365
1998;1930;F;1086;17366
1997;1968;F;1040;17369
1986;1939;F;1032;17372
2020;1944;F;1170;17375
2019;1954;F;1028;17376
2020;1954;F;1158;17378
2020;1948;M;1182;17380
2016;1930;M;1046;17383
2021;1963;M;1162;17385
2020;1978;F;1179;17391
2020;1958;F;1176;17393
1992;1969;M;1060;17395
1984;1958;F;1015;17397
1989;1933;M;1053;17399
2015;1959;F;1042;17400
2016;1977;M;1034;17401
2014;1920;F;1042;17403
2017;1975;F;1042;17407
2018;1970;F;1021;17412
2020;1952;F;1181;17414
2010;1961;F;1095;17415
2005;1969;F;1207;17416
2020;1970;F;1164;17418
2009;1979;M;1203;17419
1999;1966;M;1037;17423
2020;1946;F;1157;17428
1981;1950;F;1071;17429
2020;1940;M;1207;17430
2018;1958;F;1039;17431
1983;1964;F;1025;17433
2018;1973;F;1059;17434
2015;1993;M;1042;17442
2020;1963;M;1047;17446
2019;1994;F;1251;17450
2019;1976;M;1043;17452
2002;1944;M;1023;17453
2021;1954;M;1047;17455
2010;1958;F;1058;17456
1997;1946;M;1066;17460
2020;1957;F;1176;17462
2010;1974;F;1205;17463
2020;1944;F;1169;17467
1997;1954;F;1058;17469
1999;1962;F;1021;17475
1998;1955;M;1035;17476
2020;1949;F;1162;17477
1999;1941;M;1009;17479
2013;1942;M;1059;17484
2020;1973;F;1179;17487
2009;1981;F;1205;17490
2020;1944;F;1158;17491
2015;1986;M;1059;17492
2002;1980;F;1205;17493
2020;1948;F;1157;17494
2011;1955;M;1071;17495
2020;1937;F;1167;17497
2020;1954;M;1025;17498
2020;1940;F;1163;17500
1987;1945;M;1037;17506
2013;1976;M;1251;17509
2013;1972;F;1056;17510
2003;1943;M;1038;17511
2020;1951;M;1179;17514
2020;1970;F;1176;17517
1983;1935;F;1071;17518
1988;1944;M;1073;17520
2003;1948;M;1038;17521
2017;1941;F;1046;17522
2021;1945;M;1025;17527
2010;1962;M;1055;17528
2020;1957;F;1164;17529
2019;1955;F;1043;17532
2015;1983;M;1015;17538
1985;1941;M;1021;17541
2004;1961;M;1038;17543
2020;1975;F;1157;17544
1974;1949;F;1015;17547
2018;1978;M;1037;17548
